year,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city,kickoff_time,week_num,total,home,away,attendance,wins,loss,points_for,points_against,points_differential,margin_of_victory,strength_of_schedule,simple_rating,offensive_ranking,defensive_ranking,playoffs,sb_winner,home_score_diff,team_tier
2010,Arizona Cardinals,Denver Broncos,Arizona Cardinals,0,Sun,2010-12-12,4:15PM,43,13,357,1,288,6,Cardinals,Arizona,Broncos,Denver,2010-12-12 16:15:00,14,1022730,502197,520533,62223,5,11,289,434,-145,-9.1,-3.6,-12.7,-5.6,-7.1,No Playoffs,No Superbowl,30,
2010,New York Jets,Miami Dolphins,Miami Dolphins,0,Sun,2010-12-12,4:15PM,10,6,131,3,280,2,Jets,New York,Dolphins,Miami,2010-12-12 16:15:00,14,1163375,628768,534607,78948,11,5,367,304,63,3.9,2.5,6.5,2.2,4.2,Playoffs,No Superbowl,-4,Elite Offense
2010,San Diego Chargers,Kansas City Chiefs,San Diego Chargers,0,Sun,2010-12-12,4:15PM,31,0,426,2,67,0,Chargers,San Diego,Chiefs,Kansas City,2010-12-12 16:15:00,14,1028715,524241,504474,66780,9,7,441,322,119,7.4,-2.6,4.8,3.2,1.6,No Playoffs,No Superbowl,31,Elite Offense
2010,Chicago Bears,New England Patriots,New England Patriots,0,Sun,2010-12-12,4:16PM,36,7,475,0,185,4,Bears,Chicago,Patriots,New England,2010-12-12 16:16:00,14,1022863,497561,525302,62347,11,5,334,286,48,3.0,1.1,4.1,-0.6,4.7,Playoffs,No Superbowl,-29,
2010,Dallas Cowboys,Philadelphia Eagles,Philadelphia Eagles,0,Sun,2010-12-12,8:30PM,30,27,429,2,349,2,Cowboys,Dallas,Eagles,Philadelphia,2010-12-12 20:30:00,14,1277973,696377,581596,85673,6,10,394,436,-42,-2.6,0.5,-2.2,2.5,-4.7,No Playoffs,No Superbowl,-3,Elite Offense
2010,Minnesota Vikings,New York Giants,New York Giants,0,Mon,2010-12-13,7:20PM,21,3,395,2,164,1,Vikings,Minnesota,Giants,New York,2010-12-13 19:20:00,14,1029797,470009,559788,45910,6,10,281,348,-67,-4.2,2.6,-1.6,-3.3,1.7,No Playoffs,No Superbowl,-18,
2010,Houston Texans,Baltimore Ravens,Baltimore Ravens,0,Mon,2010-12-13,8:40PM,34,28,253,0,489,2,Texans,Houston,Ravens,Baltimore,2010-12-13 20:40:00,14,1108625,568643,539982,71413,6,10,390,427,-37,-2.3,0.5,-1.8,1.8,-3.7,No Playoffs,No Superbowl,-6,Elite Offense
2010,San Diego Chargers,San Francisco 49ers,San Diego Chargers,0,Thu,2010-12-16,8:20PM,34,7,374,0,192,1,Chargers,San Diego,49ers,San Francisco,2010-12-16 20:20:00,15,1028715,524241,504474,67820,9,7,441,322,119,7.4,-2.6,4.8,3.2,1.6,No Playoffs,No Superbowl,27,Elite Offense
2010,St. Louis Rams,Kansas City Chiefs,Kansas City Chiefs,0,Sun,2010-12-19,1:00PM,27,13,383,1,224,2,Rams,St. Louis,Chiefs,Kansas City,2010-12-19 13:00:00,15,911195,423383,487812,55669,7,9,289,328,-39,-2.4,-4.2,-6.7,-6.3,-0.4,No Playoffs,No Superbowl,-14,
2010,Miami Dolphins,Buffalo Bills,Buffalo Bills,0,Sun,2010-12-19,1:02PM,17,14,282,1,326,2,Dolphins,Miami,Bills,Buffalo,2010-12-19 13:02:00,15,1077049,541959,535090,65511,7,9,273,333,-60,-3.8,4.1,0.3,-2.8,3.1,No Playoffs,No Superbowl,-3,
2010,Cincinnati Bengals,Cleveland Browns,Cincinnati Bengals,0,Sun,2010-12-19,1:02PM,19,17,397,0,278,0,Bengals,Cincinnati,Browns,Cleveland,2010-12-19 13:02:00,15,1033852,482917,550935,56342,4,12,322,395,-73,-4.6,3.1,-1.4,0.4,-1.9,No Playoffs,No Superbowl,2,Elite Offense
2010,Tennessee Titans,Houston Texans,Tennessee Titans,0,Sun,2010-12-19,1:02PM,31,17,359,1,323,1,Titans,Tennessee,Texans,Houston,2010-12-19 13:02:00,15,1114265,553144,561121,69143,6,10,356,339,17,1.1,0.0,1.0,-0.9,1.9,No Playoffs,No Superbowl,14,
2010,Indianapolis Colts,Jacksonville Jaguars,Indianapolis Colts,0,Sun,2010-12-19,1:02PM,34,24,376,0,356,2,Colts,Indianapolis,Jaguars,Jacksonville,2010-12-19 13:02:00,15,1093781,535802,557979,67147,10,6,435,388,47,2.9,-0.1,2.9,3.7,-0.9,Playoffs,No Superbowl,10,Elite Offense
2010,Dallas Cowboys,Washington Redskins,Dallas Cowboys,0,Sun,2010-12-19,1:03PM,33,30,434,0,341,3,Cowboys,Dallas,Redskins,Washington,2010-12-19 13:03:00,15,1277973,696377,581596,86904,6,10,394,436,-42,-2.6,0.5,-2.2,2.5,-4.7,No Playoffs,No Superbowl,3,Elite Offense
2010,Tampa Bay Buccaneers,Detroit Lions,Detroit Lions,0,Sun,2010-12-19,1:03PM,23,20,433,0,403,0,Buccaneers,Tampa Bay,Lions,Detroit,2010-12-19 13:03:00,15,937014,394513,542501,47692,10,6,341,318,23,1.4,-2.0,-0.6,-1.0,0.4,No Playoffs,No Superbowl,-3,
2010,New York Giants,Philadelphia Eagles,Philadelphia Eagles,0,Sun,2010-12-19,1:03PM,38,31,418,3,364,2,Giants,New York,Eagles,Philadelphia,2010-12-19 13:03:00,15,1190095,631156,558939,81223,10,6,394,347,47,2.9,-0.8,2.1,1.7,0.4,No Playoffs,No Superbowl,-7,Elite Offense
2010,Baltimore Ravens,New Orleans Saints,Baltimore Ravens,0,Sun,2010-12-19,1:03PM,30,24,356,0,269,1,Ravens,Baltimore,Saints,New Orleans,2010-12-19 13:03:00,15,1123436,569817,553619,71432,12,4,357,270,87,5.4,1.0,6.4,0.9,5.5,Playoffs,No Superbowl,6,Elite Offense
2010,Carolina Panthers,Arizona Cardinals,Carolina Panthers,0,Sun,2010-12-19,1:04PM,19,12,303,1,218,2,Panthers,Carolina,Cardinals,Arizona,2010-12-19 13:04:00,15,1084908,580965,503943,71849,2,14,196,408,-212,-13.3,0.1,-13.2,-9.1,-4.1,No Playoffs,No Superbowl,7,
2010,Seattle Seahawks,Atlanta Falcons,Atlanta Falcons,0,Sun,2010-12-19,4:06PM,34,18,266,1,234,3,Seahawks,Seattle,Falcons,Atlanta,2010-12-19 16:06:00,15,1009483,535942,473541,67101,7,9,310,407,-97,-6.1,-3.4,-9.4,-3.9,-5.5,Playoffs,No Superbowl,-16,
2010,Pittsburgh Steelers,New York Jets,New York Jets,0,Sun,2010-12-19,4:15PM,22,17,276,0,378,0,Steelers,Pittsburgh,Jets,New York,2010-12-19 16:15:00,15,1049715,504669,545046,62568,12,4,375,232,143,8.9,1.3,10.2,2.5,7.7,Playoffs,No Superbowl,-5,Elite Offense
2010,Oakland Raiders,Denver Broncos,Oakland Raiders,0,Sun,2010-12-19,4:15PM,39,23,502,3,235,1,Raiders,Oakland,Broncos,Denver,2010-12-19 16:15:00,15,911382,371448,539934,44246,8,8,410,371,39,2.4,-2.3,0.2,2.3,-2.2,No Playoffs,No Superbowl,16,Elite Offense
2010,New England Patriots,Green Bay Packers,New England Patriots,0,Sun,2010-12-19,8:30PM,31,27,249,0,369,2,Patriots,New England,Packers,Green Bay,2010-12-19 20:30:00,15,1088753,550048,538705,68756,14,2,518,313,205,12.8,2.6,15.4,12.6,2.8,Playoffs,No Superbowl,4,Mid-Tier
2010,Minnesota Vikings,Chicago Bears,Chicago Bears,0,Mon,2010-12-20,8:40PM,40,14,293,1,273,5,Vikings,Minnesota,Bears,Chicago,2010-12-20 20:40:00,15,1029797,470009,559788,40504,6,10,281,348,-67,-4.2,2.6,-1.6,-3.3,1.7,No Playoffs,No Superbowl,-26,
2010,Pittsburgh Steelers,Carolina Panthers,Pittsburgh Steelers,0,Thu,2010-12-23,8:29PM,27,3,408,2,119,2,Steelers,Pittsburgh,Panthers,Carolina,2010-12-23 20:29:00,16,1049715,504669,545046,61748,12,4,375,232,143,8.9,1.3,10.2,2.5,7.7,Playoffs,No Superbowl,24,Elite Offense
2010,Arizona Cardinals,Dallas Cowboys,Arizona Cardinals,0,Sat,2010-12-25,7:30PM,27,26,271,0,382,3,Cardinals,Arizona,Cowboys,Dallas,2010-12-25 19:30:00,16,1022730,502197,520533,66971,5,11,289,434,-145,-9.1,-3.6,-12.7,-5.6,-7.1,No Playoffs,No Superbowl,1,
2010,St. Louis Rams,San Francisco 49ers,St. Louis Rams,0,Sun,2010-12-26,1:00PM,25,17,335,1,331,2,Rams,St. Louis,49ers,San Francisco,2010-12-26 13:00:00,16,911195,423383,487812,52820,7,9,289,328,-39,-2.4,-4.2,-6.7,-6.3,-0.4,No Playoffs,No Superbowl,8,
2010,Cleveland Browns,Baltimore Ravens,Baltimore Ravens,0,Sun,2010-12-26,1:02PM,20,10,258,1,280,4,Browns,Cleveland,Ravens,Baltimore,2010-12-26 13:02:00,16,1017907,528933,488974,65028,5,11,271,332,-61,-3.8,2.3,-1.5,-3.4,2.0,No Playoffs,No Superbowl,-10,
2010,Chicago Bears,New York Jets,Chicago Bears,0,Sun,2010-12-26,1:02PM,38,34,322,1,393,2,Bears,Chicago,Jets,New York,2010-12-26 13:02:00,16,1022863,497561,525302,62310,11,5,334,286,48,3.0,1.1,4.1,-0.6,4.7,Playoffs,No Superbowl,4,
2010,Buffalo Bills,New England Patriots,New England Patriots,0,Sun,2010-12-26,1:02PM,34,3,348,0,369,7,Bills,Buffalo,Patriots,New England,2010-12-26 13:02:00,16,1034650,493112,541538,68281,4,12,283,425,-142,-8.9,4.3,-4.6,-1.5,-3.1,No Playoffs,No Superbowl,-31,
2010,Kansas City Chiefs,Tennessee Titans,Kansas City Chiefs,0,Sun,2010-12-26,1:03PM,34,14,458,2,270,2,Chiefs,Kansas City,Titans,Tennessee,2010-12-26 13:03:00,16,1069780,541380,528400,65606,10,6,366,326,40,2.5,-3.2,-0.7,-1.5,0.8,Playoffs,No Superbowl,20,
2010,Jacksonville Jaguars,Washington Redskins,Washington Redskins,0,Sun,2010-12-26,1:03PM,20,17,251,1,336,2,Jaguars,Jacksonville,Redskins,Washington,2010-12-26 13:03:00,16,1061603,504262,557341,63470,8,8,353,419,-66,-4.1,-0.4,-4.5,-1.2,-3.3,No Playoffs,No Superbowl,-3,
2010,Miami Dolphins,Detroit Lions,Detroit Lions,0,Sun,2010-12-26,1:03PM,34,27,275,0,425,3,Dolphins,Miami,Lions,Detroit,2010-12-26 13:03:00,16,1077049,541959,535090,66731,7,9,273,333,-60,-3.8,4.1,0.3,-2.8,3.1,No Playoffs,No Superbowl,-7,
2010,Oakland Raiders,Indianapolis Colts,Indianapolis Colts,0,Sun,2010-12-26,4:05PM,31,26,370,2,290,0,Raiders,Oakland,Colts,Indianapolis,2010-12-26 16:05:00,16,911382,371448,539934,52567,8,8,410,371,39,2.4,-2.3,0.2,2.3,-2.2,No Playoffs,No Superbowl,-5,Elite Offense
2010,Cincinnati Bengals,San Diego Chargers,Cincinnati Bengals,0,Sun,2010-12-26,4:05PM,34,20,371,1,313,2,Bengals,Cincinnati,Chargers,San Diego,2010-12-26 16:05:00,16,1033852,482917,550935,54194,4,12,322,395,-73,-4.6,3.1,-1.4,0.4,-1.9,No Playoffs,No Superbowl,14,Elite Offense
2010,Denver Broncos,Houston Texans,Denver Broncos,0,Sun,2010-12-26,4:06PM,24,23,431,1,401,1,Broncos,Denver,Texans,Houston,2010-12-26 16:06:00,16,1129448,599264,530184,73691,4,12,344,471,-127,-7.9,-1.0,-8.9,-1.1,-7.8,No Playoffs,No Superbowl,1,
2010,Green Bay Packers,New York Giants,Green Bay Packers,0,Sun,2010-12-26,4:15PM,45,17,515,1,386,6,Packers,Green Bay,Giants,New York,2010-12-26 16:15:00,16,1122668,566362,556306,70649,10,6,388,240,148,9.3,1.7,10.9,3.1,7.9,Playoffs,Won Superbowl,28,Elite Offense
2010,Tampa Bay Buccaneers,Seattle Seahawks,Tampa Bay Buccaneers,0,Sun,2010-12-26,4:16PM,38,15,439,0,174,0,Buccaneers,Tampa Bay,Seahawks,Seattle,2010-12-26 16:16:00,16,937014,394513,542501,46576,10,6,341,318,23,1.4,-2.0,-0.6,-1.0,0.4,No Playoffs,No Superbowl,23,
2010,Atlanta Falcons,New Orleans Saints,New Orleans Saints,0,Mon,2010-12-27,8:40PM,17,14,368,2,215,2,Falcons,Atlanta,Saints,New Orleans,2010-12-27 20:40:00,16,1056190,542800,513390,70144,13,3,414,288,126,7.9,-1.8,6.1,3.8,2.2,Playoffs,No Superbowl,-3,Elite Offense
2010,Philadelphia Eagles,Minnesota Vikings,Minnesota Vikings,0,Tue,2010-12-28,8:06PM,24,14,337,1,331,3,Eagles,Philadelphia,Vikings,Minnesota,2010-12-28 20:06:00,16,1125926,553152,572774,69144,10,6,439,377,62,3.9,0.3,4.2,5.4,-1.2,Playoffs,No Superbowl,-10,Elite Offense
2010,New Orleans Saints,Tampa Bay Buccaneers,Tampa Bay Buccaneers,0,Sun,2010-01-02,1:00PM,23,13,317,2,305,3,Saints,New Orleans,Buccaneers,Tampa Bay,2010-01-02 13:00:00,17,1113131,560304,552827,70068,11,5,384,307,77,4.8,-2.5,2.3,1.5,0.8,Playoffs,No Superbowl,-10,Elite Offense
2010,Baltimore Ravens,Cincinnati Bengals,Baltimore Ravens,0,Sun,2010-01-02,1:02PM,13,7,199,2,395,5,Ravens,Baltimore,Bengals,Cincinnati,2010-01-02 13:02:00,17,1123436,569817,553619,71088,12,4,357,270,87,5.4,1.0,6.4,0.9,5.5,Playoffs,No Superbowl,6,Elite Offense
2010,Cleveland Browns,Pittsburgh Steelers,Pittsburgh Steelers,0,Sun,2010-01-02,1:02PM,41,9,418,0,225,3,Browns,Cleveland,Steelers,Pittsburgh,2010-01-02 13:02:00,17,1017907,528933,488974,68303,5,11,271,332,-61,-3.8,2.3,-1.5,-3.4,2.0,No Playoffs,No Superbowl,-32,
2010,New England Patriots,Miami Dolphins,New England Patriots,0,Sun,2010-01-02,1:02PM,38,7,502,1,250,2,Patriots,New England,Dolphins,Miami,2010-01-02 13:02:00,17,1088753,550048,538705,68756,14,2,518,313,205,12.8,2.6,15.4,12.6,2.8,Playoffs,No Superbowl,31,Mid-Tier
2010,Kansas City Chiefs,Oakland Raiders,Oakland Raiders,0,Sun,2010-01-02,1:02PM,31,10,344,1,201,2,Chiefs,Kansas City,Raiders,Oakland,2010-01-02 13:02:00,17,1069780,541380,528400,67045,10,6,366,326,40,2.5,-3.2,-0.7,-1.5,0.8,Playoffs,No Superbowl,-21,
2010,New York Jets,Buffalo Bills,New York Jets,0,Sun,2010-01-02,1:03PM,38,7,388,1,162,6,Jets,New York,Bills,Buffalo,2010-01-02 13:03:00,17,1163375,628768,534607,79019,11,5,367,304,63,3.9,2.5,6.5,2.2,4.2,Playoffs,No Superbowl,31,Elite Offense
2010,Atlanta Falcons,Carolina Panthers,Atlanta Falcons,0,Sun,2010-01-02,1:03PM,31,10,352,1,291,2,Falcons,Atlanta,Panthers,Carolina,2010-01-02 13:03:00,17,1056190,542800,513390,67349,13,3,414,288,126,7.9,-1.8,6.1,3.8,2.2,Playoffs,No Superbowl,21,Elite Offense
2010,Detroit Lions,Minnesota Vikings,Detroit Lions,0,Sun,2010-01-02,1:03PM,20,13,357,2,211,1,Lions,Detroit,Vikings,Minnesota,2010-01-02 13:03:00,17,977218,450286,526932,57013,6,10,362,369,-7,-0.4,2.3,1.9,2.4,-0.5,No Playoffs,No Superbowl,7,Elite Offense
2010,Green Bay Packers,Chicago Bears,Green Bay Packers,0,Sun,2010-01-02,4:15PM,10,3,284,2,227,2,Packers,Green Bay,Bears,Chicago,2010-01-02 16:15:00,17,1122668,566362,556306,70833,10,6,388,240,148,9.3,1.7,10.9,3.1,7.9,Playoffs,Won Superbowl,7,Elite Offense
2010,Houston Texans,Jacksonville Jaguars,Houston Texans,0,Sun,2010-01-02,4:15PM,34,17,497,0,322,2,Texans,Houston,Jaguars,Jacksonville,2010-01-02 16:15:00,17,1108625,568643,539982,71023,6,10,390,427,-37,-2.3,0.5,-1.8,1.8,-3.7,No Playoffs,No Superbowl,17,Elite Offense
2010,Denver Broncos,San Diego Chargers,San Diego Chargers,0,Sun,2010-01-02,4:15PM,33,28,447,1,337,2,Broncos,Denver,Chargers,San Diego,2010-01-02 16:15:00,17,1129448,599264,530184,74155,4,12,344,471,-127,-7.9,-1.0,-8.9,-1.1,-7.8,No Playoffs,No Superbowl,-5,
2010,Philadelphia Eagles,Dallas Cowboys,Dallas Cowboys,0,Sun,2010-01-02,4:15PM,14,13,272,1,244,4,Eagles,Philadelphia,Cowboys,Dallas,2010-01-02 16:15:00,17,1125926,553152,572774,69144,10,6,439,377,62,3.9,0.3,4.2,5.4,-1.2,Playoffs,No Superbowl,-1,Elite Offense
2010,San Francisco 49ers,Arizona Cardinals,San Francisco 49ers,0,Sun,2010-01-02,4:15PM,38,7,362,0,279,2,49ers,San Francisco,Cardinals,Arizona,2010-01-02 16:15:00,17,1100435,572065,528370,69732,6,10,305,346,-41,-2.6,-3.3,-5.8,-4.7,-1.1,No Playoffs,No Superbowl,31,
2010,Indianapolis Colts,Tennessee Titans,Indianapolis Colts,0,Sun,2010-01-02,4:16PM,23,20,358,1,341,1,Colts,Indianapolis,Titans,Tennessee,2010-01-02 16:16:00,17,1093781,535802,557979,67188,10,6,435,388,47,2.9,-0.1,2.9,3.7,-0.9,Playoffs,No Superbowl,3,Elite Offense
2010,Washington Redskins,New York Giants,New York Giants,0,Sun,2010-01-02,4:16PM,17,14,325,1,385,4,Redskins,Washington,Giants,New York,2010-01-02 16:16:00,17,1193756,665380,528376,76189,6,10,302,377,-75,-4.7,0.9,-3.8,-3.4,-0.5,No Playoffs,No Superbowl,-3,
2010,Seattle Seahawks,St. Louis Rams,Seattle Seahawks,0,Sun,2010-01-02,8:31PM,16,6,333,1,184,1,Seahawks,Seattle,Rams,St. Louis,2010-01-02 20:31:00,17,1009483,535942,473541,67325,7,9,310,407,-97,-6.1,-3.4,-9.4,-3.9,-5.5,Playoffs,No Superbowl,10,
2011,Green Bay Packers,New Orleans Saints,Green Bay Packers,0,Thu,2011-09-08,8:40PM,42,34,399,0,477,1,Packers,Green Bay,Saints,New Orleans,2011-09-08 20:40:00,1,1123023,564097,558926,70555,15,1,560,359,201,12.6,-1.2,11.4,11.5,-0.1,Playoffs,No Superbowl,8,Mid-Tier
2011,St. Louis Rams,Philadelphia Eagles,Philadelphia Eagles,0,Sun,2011-09-11,1:00PM,31,13,403,1,335,1,Rams,St. Louis,Eagles,Philadelphia,2011-09-11 13:00:00,1,1002051,451153,550898,56722,2,14,193,407,-214,-13.4,2.9,-10.4,-8.4,-2.1,No Playoffs,No Superbowl,-18,
2011,Baltimore Ravens,Pittsburgh Steelers,Baltimore Ravens,0,Sun,2011-09-11,1:05PM,35,7,385,0,312,7,Ravens,Baltimore,Steelers,Pittsburgh,2011-09-11 13:05:00,1,1083902,569792,514110,71434,12,4,378,266,112,7.0,-0.9,6.1,2.6,3.5,Playoffs,No Superbowl,28,Elite Offense
2011,Houston Texans,Indianapolis Colts,Houston Texans,0,Sun,2011-09-11,1:05PM,34,7,384,3,236,2,Texans,Houston,Colts,Indianapolis,2011-09-11 13:05:00,1,1059702,571969,487733,71444,10,6,381,278,103,6.4,-1.9,4.5,1.4,3.2,Playoffs,No Superbowl,27,Elite Offense
2011,Jacksonville Jaguars,Tennessee Titans,Jacksonville Jaguars,0,Sun,2011-09-11,1:05PM,16,14,323,1,292,1,Jaguars,Jacksonville,Titans,Tennessee,2011-09-11 13:05:00,1,1049655,498655,551000,61619,5,11,243,329,-86,-5.4,-0.3,-5.6,-7.1,1.4,No Playoffs,No Superbowl,2,
2011,Chicago Bears,Atlanta Falcons,Chicago Bears,0,Sun,2011-09-11,1:06PM,30,12,377,1,386,3,Bears,Chicago,Falcons,Atlanta,2011-09-11 13:06:00,1,1053343,497166,556177,62115,8,8,353,341,12,0.8,0.9,1.7,-1.5,3.1,No Playoffs,No Superbowl,18,
2011,Cleveland Browns,Cincinnati Bengals,Cincinnati Bengals,0,Sun,2011-09-11,1:06PM,27,17,294,0,285,1,Browns,Cleveland,Bengals,Cincinnati,2011-09-11 13:06:00,1,1030992,526874,504118,67321,4,12,218,307,-89,-5.6,0.2,-5.4,-7.2,1.8,No Playoffs,No Superbowl,-10,
2011,Kansas City Chiefs,Buffalo Bills,Buffalo Bills,0,Sun,2011-09-11,1:06PM,41,7,364,1,213,3,Chiefs,Kansas City,Bills,Buffalo,2011-09-11 13:06:00,1,1107206,576659,530547,68755,7,9,212,338,-126,-7.9,-0.2,-8.1,-10.2,2.1,No Playoffs,No Superbowl,-34,
2011,Tampa Bay Buccaneers,Detroit Lions,Detroit Lions,0,Sun,2011-09-11,1:06PM,27,20,431,1,315,2,Buccaneers,Tampa Bay,Lions,Detroit,2011-09-11 13:06:00,1,1019250,473281,545969,51274,4,12,287,494,-207,-12.9,2.3,-10.6,-4.0,-6.6,No Playoffs,No Superbowl,-7,
2011,Arizona Cardinals,Carolina Panthers,Arizona Cardinals,0,Sun,2011-09-11,4:15PM,28,21,394,1,477,1,Cardinals,Arizona,Panthers,Carolina,2011-09-11 16:15:00,1,1001663,489455,512208,60627,8,8,312,348,-36,-2.3,0.0,-2.2,-1.7,-0.5,No Playoffs,No Superbowl,7,
2011,San Diego Chargers,Minnesota Vikings,San Diego Chargers,0,Sun,2011-09-11,4:20PM,24,17,407,2,187,1,Chargers,San Diego,Vikings,Minnesota,2011-09-11 16:20:00,1,1064892,523143,541749,66716,8,8,406,377,29,1.8,-0.9,0.9,2.7,-1.8,No Playoffs,No Superbowl,7,Elite Offense
2011,San Francisco 49ers,Seattle Seahawks,San Francisco 49ers,0,Sun,2011-09-11,4:22PM,33,17,209,0,219,3,49ers,San Francisco,Seahawks,Seattle,2011-09-11 16:22:00,1,1065296,557856,507440,69732,13,3,380,229,151,9.4,-1.1,8.3,1.7,6.6,Playoffs,No Superbowl,16,Elite Offense
2011,Washington Redskins,New York Giants,Washington Redskins,0,Sun,2011-09-11,4:23PM,28,14,332,1,315,1,Redskins,Washington,Giants,New York,2011-09-11 16:23:00,1,1158341,615368,542973,80121,5,11,288,367,-79,-4.9,0.8,-4.1,-4.3,0.2,No Playoffs,No Superbowl,14,
2011,New York Jets,Dallas Cowboys,New York Jets,0,Sun,2011-09-11,8:33PM,27,24,360,2,390,3,Jets,New York,Cowboys,Dallas,2011-09-11 20:33:00,1,1187392,631888,555504,78702,8,8,377,363,14,0.9,0.0,0.9,1.2,-0.3,No Playoffs,No Superbowl,3,Elite Offense
2011,Miami Dolphins,New England Patriots,New England Patriots,0,Mon,2011-09-12,7:13PM,38,24,622,1,488,1,Dolphins,Miami,Patriots,New England,2011-09-12 19:13:00,1,1064381,487089,577292,66860,6,10,329,313,16,1.0,-0.1,0.9,-2.2,3.2,No Playoffs,No Superbowl,-14,
2011,Denver Broncos,Oakland Raiders,Oakland Raiders,0,Mon,2011-09-12,10:26PM,23,20,289,1,310,3,Broncos,Denver,Raiders,Oakland,2011-09-12 22:26:00,1,1109610,602618,506992,75671,8,8,309,390,-81,-5.1,-0.2,-5.3,-3.6,-1.7,Playoffs,No Superbowl,-3,
2011,Tennessee Titans,Baltimore Ravens,Tennessee Titans,0,Sun,2011-09-18,1:02PM,26,13,432,1,229,3,Titans,Tennessee,Ravens,Baltimore,2011-09-18 13:02:00,2,1077697,553144,524553,69143,9,7,325,317,8,0.5,-1.5,-1.0,-2.2,1.2,No Playoffs,No Superbowl,13,
2011,New York Jets,Jacksonville Jaguars,New York Jets,0,Sun,2011-09-18,1:02PM,32,3,283,2,203,4,Jets,New York,Jaguars,Jacksonville,2011-09-18 13:02:00,2,1187392,631888,555504,78834,8,8,377,363,14,0.9,0.0,0.9,1.2,-0.3,No Playoffs,No Superbowl,29,Elite Offense
2011,Detroit Lions,Kansas City Chiefs,Detroit Lions,0,Sun,2011-09-18,1:02PM,48,3,411,1,267,6,Lions,Detroit,Chiefs,Kansas City,2011-09-18 13:02:00,2,1041580,509940,531640,60040,10,6,474,387,87,5.4,0.6,6.1,6.9,-0.8,Playoffs,No Superbowl,45,Elite Offense
2011,New Orleans Saints,Chicago Bears,New Orleans Saints,0,Sun,2011-09-18,1:02PM,30,13,382,1,246,1,Saints,New Orleans,Bears,Chicago,2011-09-18 13:02:00,2,1105934,584335,521599,73019,13,3,547,339,208,13.0,-1.6,11.4,10.6,0.8,Playoffs,No Superbowl,17,Mid-Tier
2011,Pittsburgh Steelers,Seattle Seahawks,Pittsburgh Steelers,0,Sun,2011-09-18,1:02PM,24,0,421,0,164,0,Steelers,Pittsburgh,Seahawks,Seattle,2011-09-18 13:02:00,2,1049515,504279,545236,63663,12,4,325,227,98,6.1,-0.8,5.3,-0.8,6.0,Playoffs,No Superbowl,24,
2011,Carolina Panthers,Green Bay Packers,Green Bay Packers,0,Sun,2011-09-18,1:02PM,30,23,419,1,475,4,Panthers,Carolina,Packers,Green Bay,2011-09-18 13:02:00,2,1098587,578342,520245,73167,6,10,406,429,-23,-1.4,0.1,-1.3,2.6,-3.9,No Playoffs,No Superbowl,-7,Elite Offense
2011,Indianapolis Colts,Cleveland Browns,Cleveland Browns,0,Sun,2011-09-18,1:02PM,27,19,303,1,285,2,Colts,Indianapolis,Browns,Cleveland,2011-09-18 13:02:00,2,1050690,518627,532063,65035,2,14,243,430,-187,-11.7,0.4,-11.3,-6.0,-5.3,No Playoffs,No Superbowl,-8,
2011,Washington Redskins,Arizona Cardinals,Washington Redskins,0,Sun,2011-09-18,1:03PM,22,21,455,2,324,2,Redskins,Washington,Cardinals,Arizona,2011-09-18 13:03:00,2,1158341,615368,542973,76330,5,11,288,367,-79,-4.9,0.8,-4.1,-4.3,0.2,No Playoffs,No Superbowl,1,
2011,Buffalo Bills,Oakland Raiders,Buffalo Bills,0,Sun,2011-09-18,1:03PM,38,35,481,1,454,2,Bills,Buffalo,Raiders,Oakland,2011-09-18 13:03:00,2,1032609,490443,542166,68191,6,10,372,434,-62,-3.9,0.5,-3.4,1.2,-4.5,No Playoffs,No Superbowl,3,Elite Offense
2011,Minnesota Vikings,Tampa Bay Buccaneers,Tampa Bay Buccaneers,0,Sun,2011-09-18,1:05PM,24,20,335,1,398,1,Vikings,Minnesota,Buccaneers,Tampa Bay,2011-09-18 13:05:00,2,1047585,502529,545056,62461,3,13,340,449,-109,-6.8,1.1,-5.7,-1.6,-4.1,No Playoffs,No Superbowl,-4,
2011,San Francisco 49ers,Dallas Cowboys,Dallas Cowboys,0,Sun,2011-09-18,4:05PM,27,24,472,2,206,1,49ers,San Francisco,Cowboys,Dallas,2011-09-18 16:05:00,2,1065296,557856,507440,69732,13,3,380,229,151,9.4,-1.1,8.3,1.7,6.6,Playoffs,No Superbowl,-3,Elite Offense
2011,New England Patriots,San Diego Chargers,New England Patriots,0,Sun,2011-09-18,4:15PM,35,21,504,0,470,4,Patriots,New England,Chargers,San Diego,2011-09-18 16:15:00,2,1114691,550048,564643,68756,13,3,513,342,171,10.7,-1.4,9.3,9.4,-0.1,Playoffs,No Superbowl,14,Elite Offense
2011,Denver Broncos,Cincinnati Bengals,Denver Broncos,0,Sun,2011-09-18,4:15PM,24,22,318,2,382,0,Broncos,Denver,Bengals,Cincinnati,2011-09-18 16:15:00,2,1109610,602618,506992,73281,8,8,309,390,-81,-5.1,-0.2,-5.3,-3.6,-1.7,Playoffs,No Superbowl,2,
